Timestamp,PCT1402-01:meter:mA:fbk,PCT1402-01:timeConstant,PCT1402-01:timeInterval,PCT1402-01:timeInterval:fbk,PCT1402-01:zeroOffset
2022/12/07 14:52:59.319,219.49471575520002,N/A,N/A,N/A,N/A
2022/12/07 14:52:59.397,N/A,N/A,N/A,1 min 39 sec,N/A
2022/12/07 14:53:59.329,219.33173840639998,N/A,N/A,N/A,N/A
2022/12/07 14:53:59.393,N/A,N/A,N/A,2 min 39 sec,N/A
2022/12/07 14:54:08.824,N/A,22.651793238036436,N/A,N/A,N/A
2022/12/07 14:54:59.320,219.6324121296,N/A,N/A,N/A,N/A
2022/12/07 14:54:59.379,N/A,N/A,N/A,49 sec,N/A
2022/12/07 14:55:59.311,219.47193290080003,N/A,N/A,N/A,N/A
2022/12/07 14:55:59.384,N/A,N/A,N/A,1 min 49 sec,N/A
2022/12/07 14:56:58.380,N/A,N/A,N/A,2 min 48 sec,N/A
2022/12/07 14:56:58.797,N/A,22.686341305031146,N/A,N/A,N/A
2022/12/07 14:56:59.301,219.3105543488,N/A,N/A,N/A,N/A
2022/12/07 14:57:58.384,N/A,N/A,N/A,58 sec,N/A
2022/12/07 14:57:58.806,N/A,22.931968079952032,N/A,N/A,N/A
2022/12/07 14:57:59.315,219.2024357152,N/A,N/A,N/A,N/A
2022/12/07 14:58:58.341,N/A,N/A,N/A,58 sec,N/A
2022/12/07 14:58:58.793,N/A,22.56913156638784,N/A,N/A,N/A
2022/12/07 14:58:59.294,219.1256934688,N/A,N/A,N/A,N/A
2022/12/07 14:59:58.336,N/A,N/A,N/A,58 sec,N/A
2022/12/07 14:59:58.797,N/A,22.724192372178127,N/A,N/A,N/A
2022/12/07 14:59:59.303,219.28497360000003,N/A,N/A,N/A,N/A
2022/12/07 15:00:59.299,219.31445141600003,N/A,N/A,N/A,N/A
2022/12/07 15:00:59.373,N/A,N/A,N/A,59 sec,N/A
2022/12/07 15:01:01.794,N/A,22.596886688274125,N/A,N/A,N/A
2022/12/07 15:01:59.291,219.18914571680003,N/A,N/A,N/A,N/A
2022/12/07 15:01:59.378,N/A,N/A,N/A,56 sec,N/A
2022/12/07 15:02:01.784,N/A,22.573852563220985,N/A,N/A,N/A
2022/12/07 15:02:59.299,219.0732329488,N/A,N/A,N/A,N/A
2022/12/07 15:02:59.379,N/A,N/A,N/A,56 sec,N/A
2022/12/07 15:03:01.795,N/A,22.617145577471504,N/A,N/A,N/A
2022/12/07 15:03:59.301,219.135586024,N/A,N/A,N/A,N/A
2022/12/07 15:03:59.336,N/A,N/A,N/A,56 sec,N/A
2022/12/07 15:04:01.796,N/A,22.51940142166497,N/A,N/A,N/A
2022/12/07 15:04:59.301,219.2493004464,N/A,N/A,N/A,N/A
2022/12/07 15:04:59.371,N/A,N/A,N/A,56 sec,N/A
2022/12/07 15:05:01.795,N/A,22.585048902291067,N/A,N/A,N/A
2022/12/07 15:05:59.309,219.46303959360003,N/A,N/A,N/A,N/A
2022/12/07 15:05:59.387,N/A,N/A,N/A,56 sec,N/A
2022/12/07 15:06:55.803,N/A,22.713209180254637,N/A,N/A,N/A
2022/12/07 15:06:57.336,N/A,N/A,N/A,0 sec,N/A
2022/12/07 15:06:59.307,219.30176096640002,N/A,N/A,N/A,N/A
2022/12/07 15:07:55.810,N/A,22.700848797625028,N/A,N/A,N/A
2022/12/07 15:07:57.343,N/A,N/A,N/A,0 sec,N/A
2022/12/07 15:07:59.314,219.1432802336,N/A,N/A,N/A,N/A
2022/12/07 15:08:55.823,N/A,22.646934544040246,N/A,N/A,N/A
2022/12/07 15:08:57.403,N/A,N/A,N/A,0 sec,N/A
2022/12/07 15:08:59.327,218.98220145599998,N/A,N/A,N/A,N/A
2022/12/07 15:09:55.825,N/A,23.207117266049636,N/A,N/A,N/A
2022/12/07 15:09:57.391,N/A,N/A,N/A,0 sec,N/A
2022/12/07 15:09:59.331,218.82841718880002,N/A,N/A,N/A,N/A
2022/12/07 15:10:55.830,N/A,22.908740248604627,N/A,N/A,N/A
2022/12/07 15:10:57.362,N/A,N/A,N/A,0 sec,N/A
2022/12/07 15:10:59.334,218.6695367568,N/A,N/A,N/A,N/A
2022/12/07 15:11:55.825,N/A,23.225023992429982,N/A,N/A,N/A
2022/12/07 15:11:57.415,N/A,N/A,N/A,0 sec,N/A
2022/12/07 15:11:59.328,219.01197904640003,N/A,N/A,N/A,N/A
2022/12/07 15:12:55.808,N/A,22.76704374731545,N/A,N/A,N/A
2022/12/07 15:12:57.384,N/A,N/A,N/A,0 sec,N/A
2022/12/07 15:12:59.312,219.3820005808,N/A,N/A,N/A,N/A
2022/12/07 15:13:55.802,N/A,22.674653287479945,N/A,N/A,N/A
2022/12/07 15:13:57.332,N/A,N/A,N/A,0 sec,N/A
2022/12/07 15:13:59.309,219.6089298016,N/A,N/A,N/A,N/A
2022/12/07 15:14:59.301,219.44485328000002,N/A,N/A,N/A,N/A
2022/12/07 15:14:59.353,N/A,N/A,N/A,1 min 2 sec,N/A
2022/12/07 15:15:50.810,N/A,22.54959918779502,N/A,N/A,N/A
2022/12/07 15:15:59.311,219.7525217392,N/A,N/A,N/A,N/A
2022/12/07 15:15:59.337,N/A,N/A,N/A,7 sec,N/A
2022/12/07 15:16:59.300,219.5895443904,N/A,N/A,N/A,N/A
2022/12/07 15:16:59.344,N/A,N/A,N/A,1 min 7 sec,N/A
2022/12/07 15:17:59.282,219.4264671168,N/A,N/A,N/A,N/A
2022/12/07 15:17:59.355,N/A,N/A,N/A,2 min 7 sec,N/A
2022/12/07 15:18:42.781,N/A,22.491893608550075,N/A,N/A,N/A
2022/12/07 15:18:59.288,219.61382611680003,N/A,N/A,N/A,N/A
2022/12/07 15:18:59.360,N/A,N/A,N/A,15 sec,N/A
2022/12/07 15:19:59.285,219.4562447072,N/A,N/A,N/A,N/A
2022/12/07 15:19:59.327,N/A,N/A,N/A,1 min 15 sec,N/A
2022/12/07 15:20:50.790,N/A,22.929699086691226,N/A,N/A,N/A
2022/12/07 15:20:59.296,219.40788110400004,N/A,N/A,N/A,N/A
2022/12/07 15:20:59.380,N/A,N/A,N/A,7 sec,N/A
2022/12/07 15:21:50.800,N/A,22.94817205303288,N/A,N/A,N/A
2022/12/07 15:21:59.307,219.44085628800002,N/A,N/A,N/A,N/A
2022/12/07 15:21:59.392,N/A,N/A,N/A,7 sec,N/A
2022/12/07 15:22:50.808,N/A,22.952234265020785,N/A,N/A,N/A
2022/12/07 15:22:59.312,219.63391100160004,N/A,N/A,N/A,N/A
2022/12/07 15:22:59.340,N/A,N/A,N/A,7 sec,N/A
2022/12/07 15:23:59.298,219.4740313216,N/A,N/A,N/A,N/A
2022/12/07 15:23:59.375,N/A,N/A,N/A,1 min 7 sec,N/A
2022/12/07 15:24:59.303,219.31255284480002,N/A,N/A,N/A,N/A
2022/12/07 15:24:59.355,N/A,N/A,N/A,2 min 7 sec,N/A
2022/12/07 15:25:00.800,N/A,22.800635866611568,N/A,N/A,N/A
2022/12/07 15:25:59.297,219.4665369616,N/A,N/A,N/A,N/A
2022/12/07 15:25:59.375,N/A,N/A,N/A,57 sec,N/A
2022/12/07 15:26:57.790,N/A,22.8246468051366,N/A,N/A,N/A
2022/12/07 15:26:59.289,219.74812504800002,N/A,N/A,N/A,N/A
2022/12/07 15:26:59.346,N/A,N/A,N/A,0 sec,N/A
2022/12/07 15:27:59.286,219.5874459696,N/A,N/A,N/A,N/A
2022/12/07 15:27:59.372,N/A,N/A,N/A,1 min,N/A
2022/12/07 15:28:59.276,219.4255677936,N/A,N/A,N/A,N/A
2022/12/07 15:28:59.336,N/A,N/A,N/A,2 min,N/A
2022/12/07 15:29:43.759,N/A,22.686780084573382,N/A,N/A,N/A
2022/12/07 15:29:59.258,219.44695170080004,N/A,N/A,N/A,N/A
2022/12/07 15:29:59.305,N/A,N/A,N/A,14 sec,N/A
2022/12/07 15:30:49.733,N/A,23.13144256749226,N/A,N/A,N/A
2022/12/07 15:30:59.230,219.6752798688,N/A,N/A,N/A,N/A
2022/12/07 15:30:59.310,N/A,N/A,N/A,8 sec,N/A
2022/12/07 15:31:59.215,219.5204963536,N/A,N/A,N/A,N/A
2022/12/07 15:31:59.290,N/A,N/A,N/A,1 min 8 sec,N/A
2022/12/07 15:32:59.219,219.3606166736,N/A,N/A,N/A,N/A
2022/12/07 15:32:59.307,N/A,N/A,N/A,2 min 8 sec,N/A
2022/12/07 15:33:17.722,N/A,23.153205264295952,N/A,N/A,N/A
2022/12/07 15:33:59.219,219.41367674239999,N/A,N/A,N/A,N/A
2022/12/07 15:33:59.291,N/A,N/A,N/A,40 sec,N/A
2022/12/07 15:34:39.706,N/A,23.049542221334825,N/A,N/A,N/A
2022/12/07 15:34:59.202,219.6213204768,N/A,N/A,N/A,N/A
2022/12/07 15:34:59.276,N/A,N/A,N/A,18 sec,N/A
2022/12/07 15:35:59.182,219.4636391424,N/A,N/A,N/A,N/A
2022/12/07 15:35:59.275,N/A,N/A,N/A,1 min 18 sec,N/A
2022/12/07 15:36:55.671,N/A,23.200610684877514,N/A,N/A,N/A
2022/12/07 15:36:57.239,N/A,N/A,N/A,0 sec,N/A
2022/12/07 15:36:59.174,219.606731456,N/A,N/A,N/A,N/A
2022/12/07 15:37:59.171,219.4482507232,N/A,N/A,N/A,N/A
2022/12/07 15:37:59.270,N/A,N/A,N/A,1 min 2 sec,N/A
2022/12/07 15:38:51.670,N/A,23.161185279482496,N/A,N/A,N/A
2022/12/07 15:38:59.171,219.61722356,N/A,N/A,N/A,N/A
2022/12/07 15:38:59.252,N/A,N/A,N/A,6 sec,N/A
2022/12/07 15:39:59.157,219.46114102240003,N/A,N/A,N/A,N/A
2022/12/07 15:39:59.237,N/A,N/A,N/A,1 min 6 sec,N/A
2022/12/07 15:40:56.625,N/A,23.06675822813817,N/A,N/A,N/A
2022/12/07 15:40:58.174,N/A,N/A,N/A,0 sec,N/A
2022/12/07 15:40:59.129,219.47383147200003,N/A,N/A,N/A,N/A
2022/12/07 15:41:59.105,219.3155505888,N/A,N/A,N/A,N/A
2022/12/07 15:41:59.182,N/A,N/A,N/A,1 min 1 sec,N/A
2022/12/07 15:42:01.600,N/A,22.975963341630596,N/A,N/A,N/A
2022/12/07 15:42:59.108,219.54048131360003,N/A,N/A,N/A,N/A
2022/12/07 15:42:59.182,N/A,N/A,N/A,56 sec,N/A
2022/12/07 15:43:59.106,219.3820005808,N/A,N/A,N/A,N/A
2022/12/07 15:43:59.177,N/A,N/A,N/A,1 min 56 sec,N/A
2022/12/07 15:44:25.597,N/A,23.220018380590123,N/A,N/A,N/A
2022/12/07 15:44:59.090,219.5698592048,N/A,N/A,N/A,N/A
2022/12/07 15:44:59.129,N/A,N/A,N/A,32 sec,N/A
2022/12/07 15:45:59.087,219.4111786224,N/A,N/A,N/A,N/A
2022/12/07 15:45:59.117,N/A,N/A,N/A,1 min 32 sec,N/A
2022/12/07 15:46:38.576,N/A,23.04388815801897,N/A,N/A,N/A
2022/12/07 15:46:59.076,219.6867712208,N/A,N/A,N/A,N/A
2022/12/07 15:46:59.131,N/A,N/A,N/A,19 sec,N/A
2022/12/07 15:47:59.068,219.5283904128,N/A,N/A,N/A,N/A
2022/12/07 15:47:59.142,N/A,N/A,N/A,1 min 19 sec,N/A
2022/12/07 15:48:59.052,219.3705092288,N/A,N/A,N/A,N/A
2022/12/07 15:48:59.129,N/A,N/A,N/A,2 min 19 sec,N/A
2022/12/07 15:49:21.542,N/A,23.114181144083446,N/A,N/A,N/A
2022/12/07 15:49:59.040,219.73423550080003,N/A,N/A,N/A,N/A
2022/12/07 15:49:59.109,N/A,N/A,N/A,36 sec,N/A
2022/12/07 15:50:59.041,219.57795311360002,N/A,N/A,N/A,N/A
2022/12/07 15:50:59.115,N/A,N/A,N/A,1 min 36 sec,N/A
2022/12/07 15:51:59.050,219.41947238080002,N/A,N/A,N/A,N/A
2022/12/07 15:51:59.131,N/A,N/A,N/A,2 min 36 sec,N/A
2022/12/07 15:52:40.119,N/A,23.19083191265822,N/A,N/A,N/A
2022/12/07 15:52:59.038,219.6755796432,N/A,N/A,N/A,N/A
2022/12/07 15:52:59.074,N/A,N/A,N/A,17 sec,N/A
2022/12/07 15:53:59.035,219.5171988352,N/A,N/A,N/A,N/A
2022/12/07 15:53:59.110,N/A,N/A,N/A,1 min 17 sec,N/A
2022/12/07 15:54:59.042,219.36001712479998,N/A,N/A,N/A,N/A
2022/12/07 15:54:59.113,N/A,N/A,N/A,2 min 17 sec,N/A
2022/12/07 15:55:18.540,N/A,23.06849751517341,N/A,N/A,N/A
2022/12/07 15:55:59.031,219.3635144928,N/A,N/A,N/A,N/A
2022/12/07 15:55:59.068,N/A,N/A,N/A,39 sec,N/A
2022/12/07 15:56:19.529,N/A,23.025762996347996,N/A,N/A,N/A
2022/12/07 15:56:59.010,219.3852980992,N/A,N/A,N/A,N/A
2022/12/07 15:56:59.088,N/A,N/A,N/A,38 sec,N/A
2022/12/07 15:57:27.494,N/A,23.259369732813155,N/A,N/A,N/A
2022/12/07 15:57:59.023,N/A,N/A,N/A,30 sec,N/A
2022/12/07 15:57:59.981,219.36001712479998,N/A,N/A,N/A,N/A
2022/12/07 15:58:27.476,N/A,22.99991030479847,N/A,N/A,N/A
2022/12/07 15:58:59.066,N/A,N/A,N/A,30 sec,N/A
2022/12/07 15:58:59.979,219.37920268640002,N/A,N/A,N/A,N/A
2022/12/07 15:59:27.471,N/A,23.12707930473376,N/A,N/A,N/A
2022/12/07 15:59:59.966,219.3208466032,N/A,N/A,N/A,N/A
2022/12/07 15:59:59.988,N/A,N/A,N/A,31 sec,N/A
2022/12/07 16:00:27.450,N/A,23.158517669144405,N/A,N/A,N/A
2022/12/07 16:00:59.935,219.36990968,N/A,N/A,N/A,N/A
2022/12/07 16:00:59.976,N/A,N/A,N/A,31 sec,N/A
2022/12/07 16:01:27.421,N/A,22.97661118273281,N/A,N/A,N/A
2022/12/07 16:01:59.916,219.34203066080002,N/A,N/A,N/A,N/A
2022/12/07 16:01:59.958,N/A,N/A,N/A,31 sec,N/A
2022/12/07 16:02:27.407,N/A,23.206469144140083,N/A,N/A,N/A
2022/12/07 16:02:59.901,219.3296399856,N/A,N/A,N/A,N/A
2022/12/07 16:02:59.981,N/A,N/A,N/A,31 sec,N/A
2022/12/07 16:03:27.400,N/A,23.1033873513729,N/A,N/A,N/A
