Timestamp,ICT1400-01:PCT1402-01:InjEff:fbk,ICT1400-02:PCT1402-01:InjEff:fbk,PCT1304-01:ICT1400-01:InjEff:fbk,PCT1304-01:ICT1400-02:InjEff:fbk,PCT2403-01:BRInjEff:fbk,PS2400-02:0:adc,PS2400-02:0:dac,PS2400-02:0:dac:fbk,PS2401-06:0:adc,PS2401-06:0:dac,PS2401-06:0:dac:fbk,PS2404-06:0:dac:fbk,SEP1401-01:adc,SEP1401-01:dac
2022/12/07 19:00:15.036,96.38883462104475,N/A,64.9087153240538,N/A,62.56475426834696,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:00:15.037,N/A,98.46888351226251,N/A,63.537588765851766,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:00:49.993,N/A,N/A,N/A,N/A,N/A,1757,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:00:55.350,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7346,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:00:59.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7804,N/A
2022/12/07 19:01:53.234,N/A,N/A,N/A,N/A,N/A,1751,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:01:55.531,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7307,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:01:59.689,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7786,N/A
2022/12/07 19:02:50.355,N/A,N/A,N/A,N/A,N/A,1749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:02:56.741,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7257,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:02:59.880,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7767,N/A
2022/12/07 19:03:06.120,96.36939610141671,N/A,65.25604162565261,N/A,62.886853234330545,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:03:06.121,N/A,98.58885191565129,N/A,63.78698200901461,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:03:52.576,N/A,N/A,N/A,N/A,N/A,1752,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:03:58.963,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7337,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:03:59.554,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7800,N/A
2022/12/07 19:04:58.675,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7299,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:04:59.426,N/A,N/A,N/A,N/A,N/A,1747,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:04:59.802,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7787,N/A
2022/12/07 19:05:48.897,N/A,N/A,N/A,N/A,N/A,1744,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:05:57.835,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7252,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:05:59.984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7763,N/A
2022/12/07 19:06:02.163,N/A,N/A,65.51519166468395,N/A,62.41924914738386,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:06:02.164,95.27446621365993,98.04055825809482,N/A,63.66676226288231,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:06:47.038,N/A,N/A,N/A,N/A,N/A,1756,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:06:48.326,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7346,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:06:58.634,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7798,N/A
2022/12/07 19:07:49.769,N/A,N/A,N/A,N/A,N/A,1750,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:07:53.627,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7299,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:07:58.306,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7782,N/A
2022/12/07 19:08:46.899,N/A,N/A,N/A,N/A,N/A,1745,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:08:56.369,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7252,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:08:58.488,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7761,N/A
2022/12/07 19:09:21.143,N/A,N/A,N/A,N/A,62.073801342661866,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:09:21.144,95.61225936493705,100.91472200282935,64.92242914764296,61.511145361844726,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:09:54.220,N/A,N/A,N/A,N/A,N/A,1753,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:09:56.039,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7347,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:09:56.118,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7806,N/A
2022/12/07 19:10:56.951,N/A,N/A,N/A,N/A,N/A,1751,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:10:57.170,N/A,N/A,60.58554545352503,N/A,61.96174730880167,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:10:57.171,102.27150196465975,N/A,N/A,60.7948646360283,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:10:57.172,N/A,101.91937703909592,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:10:58.260,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7354,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:10:59.359,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7817,N/A
2022/12/07 19:11:56.112,N/A,N/A,N/A,N/A,N/A,1746,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:11:59.541,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7788,N/A
2022/12/07 19:11:59.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7330,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:12:01.121,N/A,N/A,N/A,N/A,61.61786289708221,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:12:01.122,95.86305139533408,N/A,64.27696802908291,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:12:01.123,N/A,99.3555209098998,N/A,62.017553058737576,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:12:48.132,N/A,N/A,N/A,N/A,N/A,1761,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:12:54.713,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7334,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:12:59.722,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7806,N/A
2022/12/07 19:13:50.353,N/A,N/A,N/A,N/A,N/A,1759,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:13:54.384,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7289,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:13:59.392,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7790,N/A
2022/12/07 19:14:53.594,N/A,N/A,N/A,N/A,N/A,1753,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:14:56.106,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7248,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:14:59.573,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7764,N/A
2022/12/07 19:15:09.099,96.6902112980275,N/A,63.7009710351408,N/A,61.592603492772945,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:15:09.100,N/A,104.22587375606693,N/A,59.09531028439824,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:15:53.226,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7344,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:15:55.815,N/A,N/A,N/A,N/A,N/A,1746,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:15:59.755,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7802,N/A
2022/12/07 19:16:43.089,95.33311644812676,N/A,63.7543242770197,N/A,60.77898420372754,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:16:43.090,N/A,105.7514451846391,N/A,57.473431306408266,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:16:53.407,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7369,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:16:53.956,N/A,N/A,N/A,N/A,N/A,1766,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:16:59.425,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7817,N/A
2022/12/07 19:17:43.091,94.87502633649913,N/A,65.78779401231023,N/A,62.41618689538113,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:17:43.092,N/A,101.370946527499,N/A,61.57206678389792,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:17:57.706,N/A,N/A,N/A,N/A,N/A,1767,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:17:58.188,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7369,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:17:59.096,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7812,N/A
2022/12/07 19:18:51.767,N/A,N/A,N/A,N/A,N/A,1762,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:18:52.249,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7329,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:18:58.767,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7793,N/A
2022/12/07 19:19:39.199,N/A,N/A,N/A,N/A,N/A,1759,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:19:56.408,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7782,N/A
2022/12/07 19:19:56.510,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7285,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:20:52.638,N/A,N/A,N/A,N/A,N/A,1752,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:20:53.121,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7241,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:20:58.103,N/A,N/A,64.72261167526383,N/A,62.77850318365367,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:20:58.104,96.99624529775708,100.26939971598514,N/A,62.609832472793194,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:20:59.150,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7821,N/A
2022/12/07 19:21:55.852,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7328,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:21:57.800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7803,N/A
2022/12/07 19:21:58.940,N/A,N/A,N/A,N/A,N/A,1756,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:22:49.913,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7289,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:22:59.120,N/A,N/A,N/A,N/A,N/A,1749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:22:59.521,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7786,N/A
2022/12/07 19:23:51.114,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7245,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:23:57.261,N/A,N/A,N/A,N/A,N/A,1745,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:23:58.682,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7761,N/A
2022/12/07 19:24:03.003,N/A,N/A,65.8505422812412,N/A,62.6249152745029,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:24:03.004,95.10159385937634,99.4009520456428,N/A,63.002329440211874,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:24:44.691,N/A,N/A,N/A,N/A,N/A,1754,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:24:50.786,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7341,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:24:56.313,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7806,N/A
2022/12/07 19:25:58.626,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7288,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:25:58.642,N/A,N/A,N/A,N/A,N/A,1750,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:25:59.554,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7780,N/A
2022/12/07 19:26:53.208,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7257,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:26:55.763,N/A,N/A,N/A,N/A,N/A,1747,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:26:59.735,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7758,N/A
2022/12/07 19:27:39.941,N/A,N/A,N/A,N/A,62.18119522035615,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:27:39.942,95.4812996502666,N/A,65.12395144192251,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:27:39.943,N/A,99.51796256472828,N/A,62.48238370024143,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:27:50.334,N/A,N/A,N/A,N/A,N/A,1759,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:27:59.508,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7363,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:27:59.917,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7823,N/A
2022/12/07 19:28:49.491,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7332,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:28:57.655,N/A,N/A,N/A,N/A,N/A,1753,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:28:59.078,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7799,N/A
2022/12/07 19:29:50.692,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7285,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:29:51.715,N/A,N/A,N/A,N/A,N/A,1750,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:29:56.709,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7772,N/A
2022/12/07 19:30:49.856,N/A,N/A,N/A,N/A,N/A,1745,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:30:54.952,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7244,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:30:59.440,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7765,N/A
2022/12/07 19:31:26.937,87.12505310461277,N/A,66.35670491629455,N/A,57.81331439679282,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:31:26.938,N/A,105.11568474443288,N/A,54.99970298186609,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:31:51.057,N/A,N/A,N/A,N/A,N/A,1758,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:31:54.114,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7352,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:31:58.600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7810,N/A
2022/12/07 19:32:26.867,95.83012866973523,N/A,65.24538489386325,N/A,62.52473629485314,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:32:26.868,N/A,99.18290810400508,N/A,63.0398296340419,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:32:53.795,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7357,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:32:56.848,N/A,N/A,N/A,N/A,N/A,1751,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:32:58.781,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7811,N/A
2022/12/07 19:33:52.438,N/A,N/A,N/A,N/A,N/A,1746,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:33:53.985,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7313,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:33:58.973,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7794,N/A
2022/12/07 19:34:48.029,N/A,N/A,N/A,N/A,N/A,1742,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:34:55.186,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7256,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:34:59.654,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7773,N/A
2022/12/07 19:35:25.896,N/A,N/A,N/A,N/A,61.51694642965879,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:35:25.897,95.9813447921901,N/A,64.0926073320285,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:35:25.898,N/A,100.50235106394256,N/A,61.20946005583481,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:35:49.740,N/A,N/A,N/A,N/A,N/A,1759,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:35:53.839,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7359,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:35:58.815,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7816,N/A
2022/12/07 19:36:48.901,N/A,N/A,N/A,N/A,N/A,1757,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:36:57.078,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7312,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:36:58.996,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7794,N/A
2022/12/07 19:37:56.222,N/A,N/A,N/A,N/A,N/A,1749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:37:58.280,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7270,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:37:58.667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7779,N/A
2022/12/07 19:37:59.860,96.7864312087124,N/A,64.41704850721152,N/A,62.34696234011516,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:37:59.861,N/A,96.22184809522265,N/A,64.79501648982634,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:38:50.282,N/A,N/A,N/A,N/A,N/A,1753,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:38:53.360,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7345,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:38:59.368,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7797,N/A
2022/12/07 19:39:58.539,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7777,N/A
2022/12/07 19:39:59.133,N/A,N/A,N/A,N/A,N/A,1748,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:39:59.672,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7297,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:40:49.624,N/A,N/A,N/A,N/A,N/A,1750,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:40:49.849,N/A,N/A,N/A,N/A,61.80594987538115,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:40:49.850,96.4775040203003,N/A,64.06255064639345,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:40:49.851,N/A,96.97895966722548,N/A,63.73129809544532,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:40:50.162,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7267,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:40:57.190,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7817,N/A
2022/12/07 19:41:54.425,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7331,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:41:59.411,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7801,N/A
2022/12/07 19:41:59.495,N/A,N/A,N/A,N/A,N/A,1752,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:42:52.535,N/A,N/A,N/A,N/A,N/A,1747,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:42:55.138,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7287,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:42:58.572,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7779,N/A
2022/12/07 19:43:34.814,N/A,N/A,N/A,N/A,62.119745506408265,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:43:34.815,95.7997499156754,N/A,64.84332742109153,62.78820557871244,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:43:34.816,N/A,98.93537318650365,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:43:54.756,N/A,N/A,N/A,N/A,N/A,1758,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:43:58.753,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7812,N/A
2022/12/07 19:43:58.876,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7360,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:44:50.347,N/A,N/A,N/A,N/A,N/A,1753,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:44:57.914,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7797,N/A
2022/12/07 19:44:58.038,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7316,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:45:49.507,N/A,N/A,N/A,N/A,N/A,1750,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:45:51.588,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7280,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:45:59.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7768,N/A
2022/12/07 19:46:28.817,N/A,N/A,65.12535844358298,N/A,62.13843839621851,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:46:28.818,95.41358371186243,99.46797278125419,N/A,62.47080005628623,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:46:54.278,N/A,N/A,N/A,N/A,N/A,1760,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:46:55.340,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7359,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:46:58.796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7806,N/A
2022/12/07 19:47:54.502,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7313,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:47:58.029,N/A,N/A,N/A,N/A,N/A,1752,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:47:59.487,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7782,N/A
2022/12/07 19:48:54.640,N/A,N/A,N/A,N/A,N/A,1748,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 19:48:55.712,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7265,N/A,N/A,N/A,N/A,N/A
