Timestamp,ICT1400-01:PCT1402-01:InjEff:fbk,ICT1400-01:adc1:integral:fixed:idx,ICT1400-01:adc1:min_integral_idx,ICT1400-01:adc1:sig_charge,ICT1400-01:adc1:sig_charge:fixed,ICT1400-01:au:fbk,ICT1400-02:PCT1402-01:InjEff:fbk,ICT1400-02:adc5:integral:fixed:idx,ICT1400-02:adc5:min_integral_idx,ICT1400-02:adc5:sig_charge,ICT1400-02:adc5:sig_charge:fixed,ICT1400-02:au:fbk,PCT1304-01:ICT1400-01:InjEff:fbk,PCT1304-01:ICT1400-02:InjEff:fbk,PCT1402-01:mA:fbk,PCT2403-01:BRInjEff:fbk,PCT2403-01:mABR:fbk,TRG2400:bucket:delay:first
2022/12/07 13:50:59.641,N/A,N/A,40413,0.08963599489629154,-0.019018996540086097,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:50:59.653,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44697,0.1296120387825095,0.12048279424801134,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:50:59.809,N/A,N/A,N/A,N/A,N/A,-0.009393278662039579,N/A,N/A,N/A,N/A,N/A,0.017715119684607435,N/A,N/A,N/A,N/A,0.052076551477843756,N/A
2022/12/07 13:51:19.835,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
2022/12/07 13:51:20.407,N/A,40902,N/A,N/A,N/A,N/A,N/A,40799,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:51:21.428,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.35399625806521,N/A,N/A
2022/12/07 13:51:21.429,95.16096348158675,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.57561455892987,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:51:21.430,N/A,N/A,N/A,N/A,N/A,N/A,100.94537387721134,N/A,N/A,N/A,N/A,N/A,N/A,62.760673248016495,N/A,N/A,N/A,N/A
2022/12/07 13:51:59.334,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.2257167946528,N/A,N/A,N/A
2022/12/07 13:51:59.632,N/A,N/A,41806,0.04008895984896965,0.015854695045868117,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:51:59.644,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40592,0.034642080224351446,0.01257073999444902,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:51:59.795,N/A,N/A,N/A,N/A,N/A,-0.005665559888566473,N/A,N/A,N/A,N/A,N/A,0.012628353326875612,N/A,N/A,N/A,N/A,0.05711548074821875,N/A
2022/12/07 13:52:59.319,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.0620399722528,N/A,N/A,N/A
2022/12/07 13:52:59.620,N/A,N/A,40275,0.10227161487929193,-0.008101454261077556,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:52:59.632,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44994,0.09545506019189948,0.06802774922515714,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:52:59.778,N/A,N/A,N/A,N/A,N/A,-0.008226280655357973,N/A,N/A,N/A,N/A,N/A,0.015242469184109392,N/A,N/A,N/A,N/A,0.05152696324221875,N/A
2022/12/07 13:53:21.814,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66
2022/12/07 13:53:22.400,N/A,40918,N/A,N/A,N/A,N/A,N/A,40815,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:53:23.343,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,62.934674597732624,N/A,N/A
2022/12/07 13:53:23.344,97.1886607274514,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.75516189509176,63.39938189680802,N/A,N/A,N/A,N/A
2022/12/07 13:53:23.345,N/A,N/A,N/A,N/A,N/A,N/A,99.26701604152579,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:53:59.324,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.32534182025282,N/A,N/A,N/A
