Timestamp,ICT1400-01:PCT1402-01:InjEff:fbk,ICT1400-01:adc1:integral:fixed:idx,ICT1400-01:adc1:min_integral_idx,ICT1400-01:adc1:sig_charge,ICT1400-01:adc1:sig_charge:fixed,ICT1400-01:au:fbk,ICT1400-02:PCT1402-01:InjEff:fbk,ICT1400-02:adc5:integral:fixed:idx,ICT1400-02:adc5:min_integral_idx,ICT1400-02:adc5:sig_charge,ICT1400-02:adc5:sig_charge:fixed,ICT1400-02:au:fbk,PCT1304-01:ICT1400-01:InjEff:fbk,PCT1304-01:ICT1400-02:InjEff:fbk,PCT1402-01:mA:fbk,PCT2403-01:BRInjEff:fbk,PCT2403-01:mABR:fbk,TRG2400:bucket:delay:first
2022/12/01 14:07:47.528,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,462
2022/12/01 14:07:48.077,N/A,41017,N/A,N/A,N/A,N/A,N/A,40914,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:07:49.080,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.27447750003147,N/A,N/A,62.40311201970593,N/A,N/A
2022/12/01 14:07:49.081,97.08847811275538,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.53224912672814,N/A,N/A,N/A,N/A
2022/12/01 14:07:49.082,N/A,N/A,N/A,N/A,N/A,N/A,98.22273393033842,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:09:59.044,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.1626105862352,N/A,N/A,N/A
2022/12/01 14:09:59.344,N/A,N/A,43516,0.06562672589153865,-0.01902406805439194,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:09:59.361,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43953,0.3230282501421898,0.006738150645965439,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:09:59.542,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05908232412671875,N/A
2022/12/01 14:09:59.543,N/A,N/A,N/A,N/A,N/A,-0.009393820766413876,N/A,N/A,N/A,N/A,N/A,0.012353419586914306,N/A,N/A,N/A,N/A,N/A,N/A
